sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,CH,202143,118,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14757,9569,5188,0.465,46.5,4367701,2.7,337.87,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-43,33,0.75,38.8,3.1000000000000014
unknown,CH,202143,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-43,0,NA,NA,0
male,CH,202144,166,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,19481,13039,6442,0.525,52.5,4302599,3.86,452.77,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-44,30,0.7,22.1,-1
female,CH,202144,150,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14907,9569,5338,0.475,47.5,4367701,3.43,341.3,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-44,32,0.73,27.1,1
unknown,CH,202144,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-44,0,NA,NA,0
male,CH,202145,219,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,19700,13039,6661,0.51,51,4302599,5.09,457.86,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-45,53,1.23,31.9,-1.5
female,CH,202145,210,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15117,9569,5548,0.49,49,4367701,4.81,346.11,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-45,60,1.38,40,1.5
unknown,CH,202145,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-45,0,NA,NA,0
male,CH,202146,302,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20002,13039,6963,0.492,49.2,4302599,7.02,464.88,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-46,83,1.93,37.9,-1.7999999999999972
female,CH,202146,312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15429,9569,5860,0.508,50.8,4367701,7.14,353.25,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-46,102,2.33,48.6,1.7999999999999972
unknown,CH,202146,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-46,0,NA,NA,0
male,CH,202147,430,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20432,13039,7393,0.574,57.4,4302599,9.99,474.88,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-47,128,2.97,42.4,8.199999999999996
female,CH,202147,319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15748,9569,6179,0.426,42.6,4367701,7.3,360.56,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-47,7,0.16,2.2,-8.199999999999996
unknown,CH,202147,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-47,0,NA,NA,0
male,CH,202148,483,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20915,13039,7876,0.547,54.7,4302599,11.23,486.1,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-48,53,1.24,12.3,-2.6999999999999957
female,CH,202148,400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16148,9569,6579,0.453,45.300000000000004,4367701,9.16,369.71,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-48,81,1.86,25.4,2.700000000000003
unknown,CH,202148,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-48,0,NA,NA,0
male,CH,202149,491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,21406,13039,8367,0.541,54.1,4302599,11.41,497.51,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-49,8,0.18,1.7,-0.6000000000000014
female,CH,202149,417,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16565,9569,6996,0.459,45.9,4367701,9.55,379.26,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-49,17,0.39,4.2,0.5999999999999943
unknown,CH,202149,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-49,0,NA,NA,0
male,CH,202150,443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,21849,13039,8810,0.548,54.800000000000004,4302599,10.3,507.81,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-50,-48,-1.11,-9.8,0.7000000000000028
female,CH,202150,366,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16931,9569,7362,0.452,45.2,4367701,8.38,387.64,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-50,-51,-1.17,-12.2,-0.6999999999999957
unknown,CH,202150,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,3,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-50,0,NA,NA,0
male,CH,202151,477,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22326,13039,9287,0.559,55.900000000000006,4302599,11.09,518.9,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-51,34,0.79,7.7,1.1000000000000014
female,CH,202151,376,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17307,9569,7738,0.44,44,4367701,8.61,396.25,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-51,10,0.23,2.7,-1.2000000000000028
unknown,CH,202151,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,4,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-51,1,NA,NA,0.1
male,CH,202152,433,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22759,13039,9720,0.532,53.2,4302599,10.06,528.96,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-52,-44,-1.03,-9.2,-2.700000000000003
female,CH,202152,381,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17688,9569,8119,0.468,46.800000000000004,4367701,8.72,404.97,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-52,5,0.11,1.3,2.8000000000000043
unknown,CH,202152,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,4,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2021-52,-1,NA,-100,-0.1
male,CH,202201,459,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,23218,13039,10179,0.501,50.1,4302599,10.67,539.63,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-01,26,0.61,6,-3.1000000000000014
female,CH,202201,457,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18145,9569,8576,0.499,49.9,4367701,10.46,415.44,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-01,76,1.74,19.9,3.0999999999999943
unknown,CH,202201,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,4,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-01,0,NA,NA,0
male,CH,202202,433,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,23651,13039,10612,0.53,53,4302599,10.06,549.69,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-02,-26,-0.61,-5.7,2.8999999999999986
female,CH,202202,384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18529,9569,8960,0.47,47,4367701,8.79,424.23,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-02,-73,-1.67,-16,-2.8999999999999986
unknown,CH,202202,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,4,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-02,0,NA,NA,0
male,CH,202203,446,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,24097,13039,11058,0.503,50.3,4302599,10.37,560.06,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-03,13,0.31,3,-2.700000000000003
female,CH,202203,440,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18969,9569,9400,0.497,49.7,4367701,10.07,434.3,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-03,56,1.28,14.6,2.700000000000003
unknown,CH,202203,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,4,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-03,0,NA,NA,0
male,CH,202204,458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,24555,13039,11516,0.485,48.5,4302599,10.64,570.7,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-04,12,0.27,2.7,-1.7999999999999972
female,CH,202204,487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,19456,9569,9887,0.515,51.5,4367701,11.15,445.45,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-04,47,1.08,10.7,1.7999999999999972
unknown,CH,202204,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,4,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-04,0,NA,NA,0
male,CH,202205,481,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25036,13039,11997,0.525,52.5,4302599,11.18,581.88,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-05,23,0.54,5,4
female,CH,202205,435,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,19891,9569,10322,0.474,47.4,4367701,9.96,455.41,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-05,-52,-1.19,-10.7,-4.100000000000001
unknown,CH,202205,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,1,5,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-05,1,NA,NA,0.1
male,CH,202206,416,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25452,13039,12413,0.527,52.7,4302599,9.67,591.55,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-06,-65,-1.51,-13.5,0.20000000000000284
female,CH,202206,373,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,20264,9569,10695,0.473,47.3,4367701,8.54,463.95,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-06,-62,-1.42,-14.3,-0.10000000000000142
unknown,CH,202206,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,1,5,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-06,-1,NA,-100,-0.1
male,CH,202207,346,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25798,13039,12759,0.52,52,4302599,8.04,599.59,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-07,-70,-1.63,-16.8,-0.7000000000000028
female,CH,202207,319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,20583,9569,11014,0.48,48,4367701,7.3,471.25,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-07,-54,-1.24,-14.5,0.7000000000000028
unknown,CH,202207,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,1,5,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-07,0,NA,NA,0
male,CH,202208,305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,26103,13039,13064,0.508,50.8,4302599,7.09,606.68,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-08,-41,-0.95,-11.8,-1.2000000000000028
female,CH,202208,295,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,20878,9569,11309,0.492,49.2,4367701,6.75,478.01,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-08,-24,-0.55,-7.5,1.2000000000000028
unknown,CH,202208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,1,5,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-08,0,NA,NA,0
male,CH,202209,399,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,26502,13039,13463,0.503,50.3,4302599,9.27,615.95,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-09,94,2.18,30.8,-0.5
female,CH,202209,394,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,21272,9569,11703,0.497,49.7,4367701,9.02,487.03,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-09,99,2.27,33.6,0.5
unknown,CH,202209,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,1,5,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-09,0,NA,NA,0
male,CH,202210,502,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,27004,13039,13965,0.537,53.7,4302599,11.67,627.62,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-10,103,2.4,25.8,3.4000000000000057
female,CH,202210,430,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,21702,9569,12133,0.46,46,4367701,9.84,496.87,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-10,36,0.82,9.1,-3.700000000000003
unknown,CH,202210,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,8,1,7,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-10,2,NA,NA,0.2
male,CH,202211,508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,27512,13039,14473,0.522,52.2,4302599,11.81,639.43,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-11,6,0.14,1.2,-1.5
female,CH,202211,465,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22167,9569,12598,0.477,47.699999999999996,4367701,10.65,507.52,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-11,35,0.81,8.1,1.6999999999999957
unknown,CH,202211,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,9,1,8,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-11,-1,NA,-50,-0.1
male,CH,202212,413,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,27925,13039,14886,0.509,50.9,4302599,9.6,649.03,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-12,-95,-2.21,-18.7,-1.3000000000000043
female,CH,202212,398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22565,9569,12996,0.491,49.1,4367701,9.11,516.63,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-12,-67,-1.54,-14.4,1.4000000000000057
unknown,CH,202212,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,9,1,8,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-12,-1,NA,-100,-0.1
male,CH,202213,351,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,28276,13039,15237,0.528,52.800000000000004,4302599,8.16,657.18,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-13,-62,-1.44,-15,1.9000000000000057
female,CH,202213,314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,22879,9569,13310,0.472,47.199999999999996,4367701,7.19,523.82,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-13,-84,-1.92,-21.1,-1.9000000000000057
unknown,CH,202213,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,8,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-13,0,NA,NA,0
male,CH,202214,219,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,28495,13039,15456,0.491,49.1,4302599,5.09,662.27,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-14,-132,-3.07,-37.6,-3.700000000000003
female,CH,202214,227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,23106,9569,13537,0.509,50.9,4367701,5.2,529.02,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-14,-87,-1.99,-27.7,3.700000000000003
unknown,CH,202214,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,8,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-14,0,NA,NA,0
male,CH,202215,175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28670,13039,15631,0.482,48.199999999999996,4302599,4.07,666.34,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-15,-44,-1.02,-20.1,-0.9000000000000057
female,CH,202215,188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23294,9569,13725,0.518,51.800000000000004,4367701,4.3,533.32,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-15,-39,-0.9,-17.2,0.9000000000000057
unknown,CH,202215,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,8,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-15,0,NA,NA,0
male,CH,202216,140,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28810,13039,15771,0.526,52.6,4302599,3.25,669.6,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-16,-35,-0.82,-20,4.400000000000006
female,CH,202216,126,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23420,9569,13851,0.474,47.4,4367701,2.88,536.21,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-16,-62,-1.42,-33,-4.400000000000006
unknown,CH,202216,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,8,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-16,0,NA,NA,0
male,CH,202217,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28891,13039,0,0.583,58.3,4302599,1.88,671.48,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-17,-59,-1.37,-42.1,5.699999999999996
female,CH,202217,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23478,9569,0,0.417,41.699999999999996,4367701,1.33,537.54,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-17,-68,-1.55,-54,-5.700000000000003
unknown,CH,202217,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2022-17,0,NA,NA,0
male,CHFL,202009,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,13118,0,0.5,50,4321967,0.6,0.6,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-09,NA,NA,NA,NA
female,CHFL,202009,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,9634,0,0.5,50,4387388,0.59,0.59,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-09,NA,NA,NA,NA
unknown,CHFL,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-09,NA,NA,NA,NA
male,CHFL,202010,58,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,13118,0,0.518,51.800000000000004,4321967,1.34,1.94,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-10,32,0.74,123.1,1.8000000000000043
female,CHFL,202010,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,9634,0,0.482,48.199999999999996,4387388,1.23,1.82,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-10,28,0.64,107.7,-1.8000000000000043
unknown,CHFL,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-10,0,NA,NA,0
male,CHFL,202011,199,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,283,13118,0,0.567,56.699999999999996,4321967,4.6,6.55,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-11,141,3.26,243.1,4.8999999999999915
female,CHFL,202011,152,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232,9634,0,0.433,43.3,4387388,3.46,5.29,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-11,98,2.23,181.5,-4.899999999999999
unknown,CHFL,202011,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-11,0,NA,NA,0
male,CHFL,202012,515,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,798,13118,0,0.613,61.3,4321967,11.92,18.46,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-12,316,7.32,158.8,4.600000000000001
female,CHFL,202012,325,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,557,9634,0,0.387,38.7,4387388,7.41,12.7,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-12,173,3.95,113.8,-4.599999999999994
unknown,CHFL,202012,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-12,0,NA,NA,0
male,CHFL,202013,743,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1541,13118,0,0.631,63.1,4321967,17.19,35.66,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-13,228,5.27,44.3,1.8000000000000043
female,CHFL,202013,434,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,991,9634,0,0.369,36.9,4387388,9.89,22.59,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-13,109,2.48,33.5,-1.8000000000000043
unknown,CHFL,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-13,0,NA,NA,0
male,CHFL,202014,428,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1969,13118,0,0.633,63.3,4321967,9.9,45.56,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-14,-315,-7.29,-42.4,0.19999999999999574
female,CHFL,202014,247,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1238,9634,0,0.365,36.5,4387388,5.63,28.22,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-14,-187,-4.26,-43.1,-0.3999999999999986
unknown,CHFL,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-14,1,NA,NA,0.1
male,CHFL,202015,231,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2200,13118,0,0.608,60.8,4321967,5.34,50.9,COVID19Hosp,sex,2022-05-03_06-06-15,isoweek,2020-15,-197,-4.56,-46,-2.5
