date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-08-15,moderna,partially_vaccinated,0,86,210789,0,NA,0.43,0.2,0,17.92,5.06,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-16,moderna,partially_vaccinated,0,86,206636,0,NA,0.43,0.21,0,17.55,4.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-17,moderna,partially_vaccinated,1,87,204007,0.49,NA,0.43,0.21,10,17.4,4.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-18,moderna,partially_vaccinated,1,88,201390,0.5,NA,0.43,0.21,11.11,17.29,4.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-19,moderna,partially_vaccinated,1,89,201131,0.5,NA,0.43,0.21,12.5,17.21,4.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-20,moderna,partially_vaccinated,0,89,200079,0,NA,0.43,0.21,0,17.05,4.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-21,moderna,partially_vaccinated,0,89,200808,0,NA,0.57,0.28,0,16.79,6.94,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-22,moderna,partially_vaccinated,0,89,200745,0,NA,0.43,0.21,0,16.51,5.36,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-23,moderna,partially_vaccinated,0,89,199525,0,NA,0.43,0.22,0,16.24,4.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-24,moderna,partially_vaccinated,2,91,198364,1.01,NA,0.43,0.22,25,16.37,4.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-25,moderna,partially_vaccinated,0,91,198370,0,NA,0.43,0.22,0,16.22,4.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-26,moderna,partially_vaccinated,1,92,199888,0.5,NA,0.43,0.22,7.69,16.03,4.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-27,moderna,partially_vaccinated,0,92,202917,0,NA,0.43,0.21,0,15.89,4.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-28,moderna,partially_vaccinated,0,92,205429,0,NA,0.14,0.07,0,15.67,1.1,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-29,moderna,partially_vaccinated,0,92,206218,0,NA,0.29,0.14,0,15.51,3.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-30,moderna,partially_vaccinated,0,92,208544,0,NA,0.14,0.07,0,15.23,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-08-31,moderna,partially_vaccinated,0,92,211478,0,NA,0.29,0.14,0,15.06,4.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-01,moderna,partially_vaccinated,1,93,213865,0.47,NA,0.29,0.14,16.67,15.07,4.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-02,moderna,partially_vaccinated,0,93,218773,0,NA,0.43,0.2,0,14.81,6.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-03,moderna,partially_vaccinated,1,94,224507,0.45,NA,0.43,0.19,14.29,14.8,6.8,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-04,moderna,partially_vaccinated,0,94,227580,0,NA,0.57,0.25,0,14.64,8.85,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-05,moderna,partially_vaccinated,1,95,228512,0.44,NA,0.43,0.19,16.67,14.66,6.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-06,moderna,partially_vaccinated,0,95,232241,0,NA,0.43,0.19,0,14.53,6.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-07,moderna,partially_vaccinated,1,96,235669,0.42,NA,0.29,0.12,14.29,14.52,4.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-08,moderna,partially_vaccinated,0,96,241200,0,NA,0.29,0.12,0,14.33,4.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-09,moderna,partially_vaccinated,0,96,249966,0,NA,0.14,0.06,0,14.18,2.04,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-10,moderna,partially_vaccinated,0,96,258807,0,NA,0.29,0.11,0,14.01,3.34,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-11,moderna,partially_vaccinated,0,96,266880,0,NA,0.14,0.05,0,13.81,1.3,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-12,moderna,partially_vaccinated,0,96,267770,0,NA,0.14,0.05,0,13.68,1.3,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-13,moderna,partially_vaccinated,1,97,275804,0.36,NA,0.29,0.11,9.09,13.6,3.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-14,moderna,partially_vaccinated,0,97,284875,0,NA,0.29,0.1,0,13.43,3.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-15,moderna,partially_vaccinated,0,97,293112,0,NA,0.57,0.19,0,13.29,7.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-16,moderna,partially_vaccinated,1,98,298621,0.33,NA,1,0.33,16.67,13.32,11.15,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-17,moderna,partially_vaccinated,0,98,302578,0,NA,1.14,0.38,0,13.12,12.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-18,moderna,partially_vaccinated,2,100,305639,0.65,NA,1.14,0.37,25,13.25,12.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-19,moderna,partially_vaccinated,3,103,305928,0.98,NA,1.29,0.42,27.27,13.45,14,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-20,moderna,partially_vaccinated,2,105,310108,0.64,NA,1.14,0.37,20,13.53,11.62,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-21,moderna,partially_vaccinated,0,105,314789,0,NA,1.14,0.36,0,13.29,11.62,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-22,moderna,partially_vaccinated,1,106,317544,0.31,NA,0.86,0.27,9.09,13.23,8.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-23,moderna,partially_vaccinated,0,106,318747,0,NA,0.71,0.22,0,13.1,8.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-24,moderna,partially_vaccinated,0,106,316100,0,NA,0.57,0.18,0,13.04,6.97,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-25,moderna,partially_vaccinated,0,106,315399,0,NA,0.57,0.18,0,13.01,6.97,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-26,moderna,partially_vaccinated,2,108,315606,0.63,NA,0.43,0.14,28.57,13.14,5.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-27,moderna,partially_vaccinated,1,109,314782,0.32,NA,0.71,0.23,11.11,13.12,8.84,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-28,moderna,partially_vaccinated,0,109,313661,0,NA,0.71,0.23,0,13.04,8.84,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-29,moderna,partially_vaccinated,0,109,311735,0,NA,0.71,0.23,0,12.95,8.84,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-09-30,moderna,partially_vaccinated,2,111,307461,0.65,NA,0.43,0.14,22.22,13.04,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-01,moderna,partially_vaccinated,0,111,301747,0,NA,0.71,0.24,0,12.94,6.47,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-02,moderna,partially_vaccinated,0,111,299785,0,NA,0.71,0.24,0,12.89,6.47,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-03,moderna,partially_vaccinated,0,111,299253,0,NA,0.71,0.24,0,12.79,6.47,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-04,moderna,partially_vaccinated,3,114,294714,1.02,NA,0.43,0.15,23.08,12.94,3.3,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-05,moderna,partially_vaccinated,0,114,290230,0,NA,0.43,0.15,0,12.82,3.3,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-06,moderna,partially_vaccinated,0,114,284983,0,NA,0.43,0.15,0,12.61,3.3,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-07,moderna,partially_vaccinated,0,114,276522,0,NA,0.57,0.21,0,12.53,6.15,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-08,moderna,partially_vaccinated,0,114,265028,0,NA,0.43,0.16,0,12.4,5.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-09,moderna,partially_vaccinated,0,114,259475,0,NA,0.43,0.17,0,12.32,5.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-10,moderna,partially_vaccinated,1,115,258744,0.39,NA,0.57,0.22,20,12.37,6.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-11,moderna,partially_vaccinated,2,117,250914,0.8,NA,0.71,0.28,20,12.45,8.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-12,moderna,partially_vaccinated,0,117,241990,0,NA,0.71,0.29,0,12.35,8.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-13,moderna,partially_vaccinated,1,118,231003,0.43,NA,0.71,0.31,6.67,12.27,8.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-14,moderna,partially_vaccinated,1,119,220867,0.45,NA,0.71,0.32,11.11,12.26,8.97,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-15,moderna,partially_vaccinated,0,119,207818,0,NA,0.43,0.21,0,12.16,6.11,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-16,moderna,partially_vaccinated,0,119,202812,0,NA,0.43,0.21,0,12.08,6.11,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-17,moderna,partially_vaccinated,1,120,202543,0.49,NA,0.29,0.14,25,12.13,5.16,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-18,moderna,partially_vaccinated,0,120,194247,0,NA,0.14,0.07,0,11.96,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-19,moderna,partially_vaccinated,0,120,185291,0,NA,0.14,0.08,0,11.83,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-20,moderna,partially_vaccinated,0,120,176757,0,NA,0.14,0.08,0,11.67,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-21,moderna,partially_vaccinated,0,120,169065,0,NA,0,0,0,11.56,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-22,moderna,partially_vaccinated,0,120,160216,0,NA,0,0,0,11.48,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-23,moderna,partially_vaccinated,0,120,156222,0,NA,0,0,0,11.35,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-24,moderna,partially_vaccinated,0,120,156046,0,NA,0,0,0,11.26,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-25,moderna,partially_vaccinated,0,120,150728,0,NA,0,0,0,11.14,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-26,moderna,partially_vaccinated,0,120,145437,0,NA,0,0,0,11.02,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-27,moderna,partially_vaccinated,0,120,140713,0,NA,0,0,0,10.91,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-28,moderna,partially_vaccinated,0,120,135759,0,NA,0,0,0,10.77,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-29,moderna,partially_vaccinated,0,120,129301,0,NA,0,0,0,10.67,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-30,moderna,partially_vaccinated,0,120,127307,0,NA,0.14,0.11,0,10.54,0.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-10-31,moderna,partially_vaccinated,0,120,127206,0,NA,0.29,0.23,0,10.43,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-01,moderna,partially_vaccinated,0,120,125542,0,NA,0.29,0.23,0,10.3,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-02,moderna,partially_vaccinated,1,121,122185,0.82,NA,0.29,0.24,6.67,10.25,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-03,moderna,partially_vaccinated,1,122,119036,0.84,NA,0.29,0.24,4,10.12,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-04,moderna,partially_vaccinated,0,122,116513,0,NA,0.29,0.25,0,9.98,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-05,moderna,partially_vaccinated,0,122,113006,0,NA,0.29,0.26,0,9.87,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-06,moderna,partially_vaccinated,0,122,111652,0,NA,0.14,0.13,0,9.71,0.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-07,moderna,partially_vaccinated,0,122,111594,0,NA,0,0,0,9.65,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-08,moderna,partially_vaccinated,0,122,110408,0,NA,0.14,0.13,0,9.49,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-09,moderna,partially_vaccinated,0,122,109257,0,NA,0.14,0.13,0,9.35,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-10,moderna,partially_vaccinated,0,122,108216,0,NA,0.14,0.13,0,9.13,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-11,moderna,partially_vaccinated,1,123,107269,0.93,NA,0.14,0.13,5.26,9.08,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-12,moderna,partially_vaccinated,0,123,105730,0,NA,0.14,0.13,0,8.94,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-13,moderna,partially_vaccinated,0,123,105270,0,NA,0.14,0.13,0,8.75,0.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-14,moderna,partially_vaccinated,0,123,105423,0,NA,0.29,0.28,0,8.64,1.26,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-15,moderna,partially_vaccinated,0,123,104310,0,NA,0.14,0.13,0,8.42,0.51,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-16,moderna,partially_vaccinated,0,123,103566,0,NA,0.57,0.55,0,8.24,1.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-17,moderna,partially_vaccinated,1,124,102966,0.97,NA,0.71,0.69,3.57,8.16,2.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-18,moderna,partially_vaccinated,0,124,101937,0,NA,0.71,0.7,0,7.96,2.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-19,moderna,partially_vaccinated,3,127,100328,2.99,NA,0.71,0.71,6.67,7.93,2.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-20,moderna,partially_vaccinated,1,128,99669,1,NA,0.86,0.86,4.76,7.89,2.6,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-21,moderna,partially_vaccinated,0,128,99597,0,NA,0.71,0.71,0,7.79,2.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-22,moderna,partially_vaccinated,0,128,98874,0,NA,0.71,0.72,0,7.58,2.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-23,moderna,partially_vaccinated,1,129,98304,1.02,NA,0.29,0.3,3.23,7.5,1.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-24,moderna,partially_vaccinated,0,129,97519,0,NA,0.14,0.14,0,7.29,0.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-25,moderna,partially_vaccinated,0,129,97125,0,NA,0.29,0.3,0,7.15,0.92,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-26,moderna,partially_vaccinated,0,129,95781,0,NA,0.29,0.3,0,6.98,0.92,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-27,moderna,partially_vaccinated,0,129,95228,0,NA,0.14,0.15,0,6.88,0.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-28,moderna,partially_vaccinated,1,130,95243,1.05,NA,0.29,0.3,3.23,6.82,0.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-29,moderna,partially_vaccinated,0,130,94964,0,NA,0.43,0.45,0,6.6,1.02,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-11-30,moderna,partially_vaccinated,0,130,94303,0,NA,0.57,0.6,0,6.47,1.35,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-01,moderna,partially_vaccinated,1,131,93440,1.07,NA,0.71,0.76,1.75,6.34,1.69,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-02,moderna,partially_vaccinated,1,132,92999,1.08,NA,0.57,0.61,2.17,6.25,1.22,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-03,moderna,partially_vaccinated,1,133,91898,1.09,NA,0.71,0.77,2.27,6.17,1.5,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-04,moderna,partially_vaccinated,1,134,91732,1.09,NA,0.86,0.94,2.38,6.1,1.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-05,moderna,partially_vaccinated,0,134,91819,0,NA,0.86,0.94,0,6.02,1.85,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-06,moderna,partially_vaccinated,1,135,91165,1.1,NA,0.86,0.94,1.96,5.93,1.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-07,moderna,partially_vaccinated,1,136,90925,1.1,NA,0.71,0.78,1.82,5.83,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-08,moderna,partially_vaccinated,1,137,90369,1.11,NA,0.57,0.63,2.33,5.77,1.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-09,moderna,partially_vaccinated,1,138,89889,1.11,NA,0.71,0.79,1.49,5.65,1.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-10,moderna,partially_vaccinated,0,138,88617,0,NA,0.57,0.64,0,5.55,1.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-11,moderna,partially_vaccinated,0,138,88472,0,NA,0.57,0.64,0,5.47,1.45,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-12,moderna,partially_vaccinated,1,139,88523,1.13,NA,0.57,0.64,3.12,5.44,1.49,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-13,moderna,partially_vaccinated,0,139,87850,0,NA,0.71,0.81,0,5.36,2.01,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-14,moderna,partially_vaccinated,1,140,87505,1.14,NA,0.71,0.81,3.23,5.33,2.01,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-15,moderna,partially_vaccinated,1,141,87031,1.15,NA,0.71,0.82,2.56,5.29,2.01,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-16,moderna,partially_vaccinated,2,143,86695,2.31,NA,0.57,0.66,5.13,5.29,1.56,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-17,moderna,partially_vaccinated,0,143,86089,0,NA,0.57,0.66,0,5.23,1.56,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-18,moderna,partially_vaccinated,0,143,85910,0,NA,0.43,0.5,0,5.18,1.1,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-19,moderna,partially_vaccinated,0,143,85978,0,NA,0.43,0.5,0,5.13,1.11,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-20,moderna,partially_vaccinated,0,143,85454,0,NA,0.14,0.16,0,5.05,0.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-21,moderna,partially_vaccinated,0,143,84860,0,NA,0.29,0.34,0,4.97,0.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-22,moderna,partially_vaccinated,1,144,84520,1.18,NA,0.29,0.34,2.63,4.94,0.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-23,moderna,partially_vaccinated,0,144,84206,0,NA,0.43,0.51,0,4.85,1.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-24,moderna,partially_vaccinated,1,145,84139,1.19,NA,0.43,0.51,3.7,4.84,1.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-25,moderna,partially_vaccinated,0,145,84112,0,NA,0.43,0.51,0,4.79,1.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-26,moderna,partially_vaccinated,1,146,84096,1.19,NA,0.43,0.51,2.7,4.76,1.31,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-27,moderna,partially_vaccinated,0,146,83395,0,NA,0.43,0.52,0,4.69,1.31,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-28,moderna,partially_vaccinated,0,146,82885,0,NA,0.43,0.52,0,4.62,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-29,moderna,partially_vaccinated,1,147,82554,1.21,NA,0.57,0.69,2.78,4.6,1.6,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-30,moderna,partially_vaccinated,0,147,82203,0,NA,0.43,0.52,0,4.54,1.21,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2021-12-31,moderna,partially_vaccinated,1,148,82193,1.22,NA,0.57,0.69,2.86,4.52,1.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-01,moderna,partially_vaccinated,1,149,82186,1.22,NA,0.71,0.86,2.86,4.51,1.73,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-02,moderna,partially_vaccinated,0,149,82169,0,NA,0.57,0.69,0,4.47,1.33,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-03,moderna,partially_vaccinated,1,150,81075,1.23,NA,0.71,0.88,2.13,4.43,1.58,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-04,moderna,partially_vaccinated,1,151,79846,1.25,NA,0.57,0.71,1.45,4.37,1.17,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-05,moderna,partially_vaccinated,0,151,79198,0,NA,0.57,0.72,0,4.29,1.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-06,moderna,partially_vaccinated,1,152,78264,1.28,NA,0.57,0.73,1.75,4.25,1.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-07,moderna,partially_vaccinated,0,152,76938,0,NA,0.43,0.56,0,4.2,0.93,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-08,moderna,partially_vaccinated,1,153,76832,1.3,NA,0.43,0.56,3.33,4.19,1.03,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-09,moderna,partially_vaccinated,0,153,76828,0,NA,0.57,0.74,0,4.15,1.27,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-10,moderna,partially_vaccinated,0,153,76011,0,NA,0.43,0.57,0,4.1,1.02,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-11,moderna,partially_vaccinated,1,154,75218,1.33,NA,0.57,0.76,2.13,4.08,1.34,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-12,moderna,partially_vaccinated,1,155,74773,1.34,NA,0.43,0.58,1.69,4.04,0.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-13,moderna,partially_vaccinated,0,155,73885,0,NA,0.43,0.58,0,3.99,0.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-14,moderna,partially_vaccinated,1,156,72662,1.38,NA,0.57,0.78,2.22,3.97,1.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-15,moderna,partially_vaccinated,0,156,72480,0,NA,0.43,0.59,0,3.95,0.83,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-16,moderna,partially_vaccinated,0,156,72416,0,NA,0.29,0.4,0,3.91,0.59,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-17,moderna,partially_vaccinated,1,157,71746,1.39,NA,0.29,0.4,1.92,3.89,0.59,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-18,moderna,partially_vaccinated,0,157,71147,0,NA,0.29,0.41,0,3.84,0.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
2022-01-19,moderna,partially_vaccinated,0,157,70794,0,NA,0.29,0.41,0,3.76,0.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-05-03_06-06-15
