date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202138,male,not_vaccinated,92,2950,1600255,5.75,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,male,unknown,17,2270,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,female,fully_vaccinated,18,290,2615962,0.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,female,partially_vaccinated,3,88,223798,1.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,female,not_vaccinated,65,2479,1547628,4.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,female,unknown,12,1897,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,male,fully_vaccinated,22,368,2522356,0.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,male,partially_vaccinated,3,132,235736,1.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,male,not_vaccinated,48,2998,1563875,3.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,male,unknown,18,2288,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,female,fully_vaccinated,28,318,2673301,1.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,female,partially_vaccinated,3,91,192111,1.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,female,not_vaccinated,45,2524,1521976,2.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,female,unknown,9,1906,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,male,fully_vaccinated,30,398,2583253,1.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,male,partially_vaccinated,3,135,201840,1.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,male,not_vaccinated,49,3047,1536874,3.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,male,unknown,9,2297,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,unknown,not_vaccinated,1,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,female,fully_vaccinated,18,336,2735921,0.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,female,partially_vaccinated,0,91,152160,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,female,not_vaccinated,51,2575,1499307,3.4,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,female,unknown,12,1918,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,male,fully_vaccinated,36,434,2652317,1.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,male,partially_vaccinated,6,141,157431,3.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,male,not_vaccinated,39,3086,1512219,2.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,male,unknown,11,2308,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,female,fully_vaccinated,26,362,2789148,0.93,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,female,partially_vaccinated,2,93,117173,1.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,female,not_vaccinated,42,2617,1481067,2.84,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,female,unknown,17,1935,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,male,fully_vaccinated,50,484,2710849,1.84,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,male,partially_vaccinated,0,141,118364,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,male,not_vaccinated,44,3130,1492754,2.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,male,unknown,17,2325,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,female,fully_vaccinated,37,399,2825380,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,female,partially_vaccinated,3,96,95021,3.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,female,not_vaccinated,59,2676,1466987,4.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,female,unknown,19,1954,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,male,fully_vaccinated,44,528,2750170,1.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,male,partially_vaccinated,1,142,93768,1.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,male,not_vaccinated,74,3204,1478029,5.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,male,unknown,17,2342,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,female,fully_vaccinated,47,446,2849734,1.65,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,female,partially_vaccinated,2,98,82801,2.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,female,not_vaccinated,76,2752,1454853,5.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,female,unknown,26,1980,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,male,fully_vaccinated,65,593,2776812,2.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,male,partially_vaccinated,1,143,80327,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,male,not_vaccinated,81,3285,1464828,5.53,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,male,unknown,21,2363,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,female,fully_vaccinated,72,518,2871484,2.51,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,female,partially_vaccinated,0,98,78114,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,female,not_vaccinated,114,2866,1437790,7.93,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,female,unknown,26,2006,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,male,fully_vaccinated,88,681,2800566,3.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,male,partially_vaccinated,1,144,75059,1.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,male,not_vaccinated,111,3396,1446342,7.67,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,male,unknown,19,2382,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,female,fully_vaccinated,92,610,2887760,3.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,female,partially_vaccinated,6,104,74427,8.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,female,not_vaccinated,167,3033,1425201,11.72,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,female,unknown,48,2054,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,male,fully_vaccinated,120,801,2817835,4.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,male,partially_vaccinated,3,147,70901,4.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,male,not_vaccinated,147,3543,1433231,10.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,male,unknown,35,2417,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,female,fully_vaccinated,88,698,2901373,3.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,female,partially_vaccinated,1,105,72398,1.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,female,not_vaccinated,180,3213,1413617,12.73,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,female,unknown,58,2112,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,male,fully_vaccinated,171,972,2832120,6.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,male,partially_vaccinated,3,150,68324,4.39,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,male,not_vaccinated,199,3742,1421523,14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,male,unknown,59,2476,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,female,fully_vaccinated,128,826,2914566,4.39,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,female,partially_vaccinated,4,109,72033,5.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,female,not_vaccinated,225,3438,1400789,16.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,female,unknown,47,2159,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,male,fully_vaccinated,183,1155,2846103,6.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,male,partially_vaccinated,4,154,67339,5.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,male,not_vaccinated,237,3979,1408525,16.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,male,unknown,66,2542,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,female,fully_vaccinated,141,967,2929733,4.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,female,partially_vaccinated,7,116,72338,9.68,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,female,not_vaccinated,234,3672,1385317,16.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,female,unknown,43,2202,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,male,fully_vaccinated,175,1330,2861941,6.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,male,partially_vaccinated,9,163,66759,13.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,male,not_vaccinated,258,4237,1393267,18.52,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,male,unknown,53,2595,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,female,fully_vaccinated,80,1047,2944445,2.72,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,female,partially_vaccinated,5,121,72648,6.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,female,not_vaccinated,245,3917,1370295,17.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,female,unknown,44,2246,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,male,fully_vaccinated,148,1478,2877031,5.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,male,partially_vaccinated,2,165,66243,3.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,male,not_vaccinated,251,4488,1378693,18.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,male,unknown,47,2642,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,female,fully_vaccinated,95,1142,2953509,3.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,female,partially_vaccinated,6,127,72669,8.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,female,not_vaccinated,211,4128,1361210,15.5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,female,unknown,67,2313,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,male,fully_vaccinated,173,1651,2886477,5.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,male,partially_vaccinated,3,168,66044,4.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,male,not_vaccinated,241,4729,1369446,17.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,male,unknown,64,2706,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,unknown,not_vaccinated,1,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,female,fully_vaccinated,107,1249,2960859,3.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,female,partially_vaccinated,2,129,71535,2.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,female,not_vaccinated,205,4333,1354994,15.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,female,unknown,69,2382,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,male,fully_vaccinated,159,1810,2893622,5.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,male,partially_vaccinated,5,173,65035,7.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,male,not_vaccinated,209,4938,1363310,15.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,male,unknown,62,2768,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,unknown,not_vaccinated,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,female,fully_vaccinated,166,1415,2976005,5.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,female,partially_vaccinated,1,130,70281,1.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,female,not_vaccinated,210,4543,1341102,15.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,female,unknown,81,2463,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,male,fully_vaccinated,176,1986,2908313,6.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,male,partially_vaccinated,5,178,64098,7.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,male,not_vaccinated,221,5159,1349556,16.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,male,unknown,58,2826,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,unknown,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,unknown,not_vaccinated,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,female,fully_vaccinated,131,1546,2989487,4.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,female,partially_vaccinated,1,131,71903,1.39,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,female,not_vaccinated,162,4705,1325998,12.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,female,unknown,92,2555,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,male,fully_vaccinated,169,2155,2921470,5.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,male,partially_vaccinated,3,181,66104,4.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,male,not_vaccinated,183,5342,1334393,13.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,male,unknown,79,2905,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,unknown,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
