date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-08-05,moderna,partially_vaccinated,0,23,234858,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-06,moderna,partially_vaccinated,0,23,230237,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-07,moderna,partially_vaccinated,0,23,229318,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-08,moderna,partially_vaccinated,0,23,229065,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-09,moderna,partially_vaccinated,0,23,224555,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-10,moderna,partially_vaccinated,0,23,220599,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-11,moderna,partially_vaccinated,0,23,215713,0,NA,0,0,0,19.33,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-12,moderna,partially_vaccinated,0,23,212818,0,NA,0,0,NA,19.33,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-13,moderna,partially_vaccinated,0,23,210443,0,NA,0,0,0,19.17,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-14,moderna,partially_vaccinated,0,23,210818,0,NA,0,0,NA,19.17,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-15,moderna,partially_vaccinated,0,23,210789,0,NA,0,0,0,19.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-16,moderna,partially_vaccinated,0,23,206636,0,NA,0,0,NA,19.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-17,moderna,partially_vaccinated,0,23,204007,0,NA,0,0,0,18.85,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-18,moderna,partially_vaccinated,0,23,201390,0,NA,0,0,0,18.7,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-19,moderna,partially_vaccinated,0,23,201131,0,NA,0,0,0,18.4,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-20,moderna,partially_vaccinated,0,23,200079,0,NA,0,0,NA,18.4,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-21,moderna,partially_vaccinated,0,23,200808,0,NA,0,0,0,18.11,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-22,moderna,partially_vaccinated,0,23,200745,0,NA,0,0,0,17.83,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-23,moderna,partially_vaccinated,0,23,199525,0,NA,0,0,0,17.69,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-24,moderna,partially_vaccinated,0,23,198364,0,NA,0,0,0,17.42,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-25,moderna,partially_vaccinated,0,23,198370,0,NA,0,0,NA,17.42,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-26,moderna,partially_vaccinated,0,23,199888,0,NA,0,0,0,17.29,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-27,moderna,partially_vaccinated,0,23,202917,0,NA,0,0,NA,17.29,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-28,moderna,partially_vaccinated,0,23,205429,0,NA,0,0,NA,17.29,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-29,moderna,partially_vaccinated,0,23,206218,0,NA,0,0,0,17.04,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-30,moderna,partially_vaccinated,0,23,208544,0,NA,0,0,0,16.55,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-08-31,moderna,partially_vaccinated,0,23,211478,0,NA,0,0,NA,16.55,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-01,moderna,partially_vaccinated,0,23,213865,0,NA,0,0,0,16.31,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-02,moderna,partially_vaccinated,0,23,218773,0,NA,0,0,0,16.08,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-03,moderna,partially_vaccinated,0,23,224507,0,NA,0,0,0,15.86,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-04,moderna,partially_vaccinated,0,23,227580,0,NA,0,0,0,15.44,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-05,moderna,partially_vaccinated,0,23,228512,0,NA,0,0,0,15.33,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-06,moderna,partially_vaccinated,0,23,232241,0,NA,0,0,0,15.03,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-07,moderna,partially_vaccinated,0,23,235669,0,NA,0,0,0,14.94,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-08,moderna,partially_vaccinated,0,23,241200,0,NA,0,0,0,14.74,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-09,moderna,partially_vaccinated,0,23,249966,0,NA,0,0,0,14.65,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-10,moderna,partially_vaccinated,0,23,258807,0,NA,0,0,0,14.47,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-11,moderna,partially_vaccinated,0,23,266880,0,NA,0,0,0,14.11,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-12,moderna,partially_vaccinated,0,23,267770,0,NA,0,0,0,13.94,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-13,moderna,partially_vaccinated,0,23,275804,0,NA,0,0,0,13.77,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-14,moderna,partially_vaccinated,0,23,284875,0,NA,0,0,0,13.69,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-15,moderna,partially_vaccinated,0,23,293112,0,NA,0,0,0,13.53,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-16,moderna,partially_vaccinated,0,23,298621,0,NA,0,0,0,13.45,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-17,moderna,partially_vaccinated,0,23,302578,0,NA,0,0,0,13.07,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-18,moderna,partially_vaccinated,0,23,305639,0,NA,0,0,0,12.92,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-19,moderna,partially_vaccinated,0,23,305928,0,NA,0,0,0,12.78,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-20,moderna,partially_vaccinated,0,23,310108,0,NA,0,0,0,12.64,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-21,moderna,partially_vaccinated,0,23,314789,0,NA,0,0,0,12.5,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-22,moderna,partially_vaccinated,0,23,317544,0,NA,0,0,0,12.3,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-23,moderna,partially_vaccinated,0,23,318747,0,NA,0,0,0,12.23,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-24,moderna,partially_vaccinated,0,23,316100,0,NA,0,0,0,11.92,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-25,moderna,partially_vaccinated,0,23,315399,0,NA,0,0,0,11.73,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-26,moderna,partially_vaccinated,0,23,315606,0,NA,0,0,0,11.56,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-27,moderna,partially_vaccinated,0,23,314782,0,NA,0,0,NA,11.56,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-28,moderna,partially_vaccinated,0,23,313661,0,NA,0,0,NA,11.56,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-29,moderna,partially_vaccinated,0,23,311735,0,NA,0,0,0,11.39,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-09-30,moderna,partially_vaccinated,0,23,307461,0,NA,0,0,NA,11.39,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-01,moderna,partially_vaccinated,0,23,301747,0,NA,0,0,NA,11.39,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-02,moderna,partially_vaccinated,0,23,299785,0,NA,0,0,NA,11.39,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-03,moderna,partially_vaccinated,0,23,299253,0,NA,0,0,NA,11.39,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-04,moderna,partially_vaccinated,0,23,294714,0,NA,0,0,0,11.27,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-05,moderna,partially_vaccinated,0,23,290230,0,NA,0.14,0.05,0,11.22,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-06,moderna,partially_vaccinated,0,23,284983,0,NA,0.14,0.05,NA,11.22,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-07,moderna,partially_vaccinated,0,23,276522,0,NA,0.14,0.05,0,11.06,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-08,moderna,partially_vaccinated,1,24,265028,0.38,NA,0.14,0.05,50,11.43,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-09,moderna,partially_vaccinated,0,24,259475,0,NA,0.14,0.05,0,11.37,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-10,moderna,partially_vaccinated,0,24,258744,0,NA,0.14,0.05,0,11.27,7.14,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-11,moderna,partially_vaccinated,0,24,250914,0,NA,0.14,0.06,0,10.96,7.14,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-12,moderna,partially_vaccinated,0,24,241990,0,NA,0,0,0,10.91,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-13,moderna,partially_vaccinated,0,24,231003,0,NA,0,0,0,10.81,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-14,moderna,partially_vaccinated,0,24,220867,0,NA,0,0,0,10.76,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-15,moderna,partially_vaccinated,0,24,207818,0,NA,0,0,0,10.71,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-16,moderna,partially_vaccinated,0,24,202812,0,NA,0,0,NA,10.71,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-17,moderna,partially_vaccinated,0,24,202543,0,NA,0,0,0,10.67,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-18,moderna,partially_vaccinated,0,24,194247,0,NA,0,0,0,10.57,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-19,moderna,partially_vaccinated,0,24,185291,0,NA,0,0,NA,10.57,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-20,moderna,partially_vaccinated,0,24,176757,0,NA,0,0,0,10.48,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-21,moderna,partially_vaccinated,0,24,169065,0,NA,0,0,0,10.39,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-22,moderna,partially_vaccinated,0,24,160216,0,NA,0.14,0.09,0,10.26,NA,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-23,moderna,partially_vaccinated,0,24,156222,0,NA,0.14,0.09,0,10.08,3.57,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-24,moderna,partially_vaccinated,0,24,156046,0,NA,0.29,0.19,0,10.04,6.43,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-25,moderna,partially_vaccinated,1,25,150728,0.66,NA,0.43,0.29,25,10.29,13.57,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-26,moderna,partially_vaccinated,0,25,145437,0,NA,0.43,0.3,0,10.12,13.57,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-27,moderna,partially_vaccinated,1,26,140713,0.71,NA,0.43,0.31,20,10.32,13.57,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-28,moderna,partially_vaccinated,1,27,135759,0.74,NA,0.43,0.32,50,10.63,13.57,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-29,moderna,partially_vaccinated,0,27,129301,0,NA,0.29,0.22,0,10.51,10,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-30,moderna,partially_vaccinated,0,27,127307,0,NA,0.29,0.23,0,10.38,10,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-10-31,moderna,partially_vaccinated,0,27,127206,0,NA,0.14,0.11,0,10.34,7.14,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-01,moderna,partially_vaccinated,0,27,125542,0,NA,0,0,0,10.15,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-02,moderna,partially_vaccinated,0,27,122185,0,NA,0,0,0,10.11,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-03,moderna,partially_vaccinated,0,27,119036,0,NA,0,0,0,10.07,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-04,moderna,partially_vaccinated,0,27,116513,0,NA,0,0,0,10.04,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-05,moderna,partially_vaccinated,0,27,113006,0,NA,0,0,0,9.89,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-06,moderna,partially_vaccinated,0,27,111652,0,NA,0,0,0,9.85,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-07,moderna,partially_vaccinated,0,27,111594,0,NA,0,0,0,9.71,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-08,moderna,partially_vaccinated,0,27,110408,0,NA,0,0,0,9.57,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-09,moderna,partially_vaccinated,0,27,109257,0,NA,0,0,0,9.47,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-10,moderna,partially_vaccinated,0,27,108216,0,NA,0,0,0,9.41,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-11,moderna,partially_vaccinated,0,27,107269,0,NA,0,0,0,9.28,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-12,moderna,partially_vaccinated,0,27,105730,0,NA,0,0,0,9.18,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-13,moderna,partially_vaccinated,0,27,105270,0,NA,0,0,0,9.09,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-14,moderna,partially_vaccinated,0,27,105423,0,NA,0,0,0,9.03,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-15,moderna,partially_vaccinated,0,27,104310,0,NA,0,0,0,8.97,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-16,moderna,partially_vaccinated,0,27,103566,0,NA,0,0,0,8.82,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-17,moderna,partially_vaccinated,0,27,102966,0,NA,0,0,0,8.74,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-18,moderna,partially_vaccinated,0,27,101937,0,NA,0,0,0,8.52,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-19,moderna,partially_vaccinated,0,27,100328,0,NA,0,0,0,8.44,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-20,moderna,partially_vaccinated,0,27,99669,0,NA,0,0,0,8.33,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-21,moderna,partially_vaccinated,0,27,99597,0,NA,0,0,0,8.23,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-22,moderna,partially_vaccinated,0,27,98874,0,NA,0,0,0,8.04,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-23,moderna,partially_vaccinated,0,27,98304,0,NA,0,0,0,7.8,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-24,moderna,partially_vaccinated,0,27,97519,0,NA,0,0,0,7.56,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-25,moderna,partially_vaccinated,0,27,97125,0,NA,0,0,0,7.46,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-26,moderna,partially_vaccinated,0,27,95781,0,NA,0,0,0,7.36,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-27,moderna,partially_vaccinated,0,27,95228,0,NA,0,0,0,7.26,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-28,moderna,partially_vaccinated,0,27,95243,0,NA,0,0,0,7.12,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-29,moderna,partially_vaccinated,0,27,94964,0,NA,0,0,0,6.94,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-11-30,moderna,partially_vaccinated,0,27,94303,0,NA,0,0,0,6.7,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-01,moderna,partially_vaccinated,0,27,93440,0,NA,0,0,0,6.49,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-02,moderna,partially_vaccinated,0,27,92999,0,NA,0.14,0.15,0,6.31,2.04,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-03,moderna,partially_vaccinated,0,27,91898,0,NA,0.29,0.32,0,6.22,2.93,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-04,moderna,partially_vaccinated,0,27,91732,0,NA,0.29,0.32,0,6.05,2.93,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-05,moderna,partially_vaccinated,1,28,91819,1.09,NA,0.29,0.32,14.29,6.18,2.93,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-06,moderna,partially_vaccinated,1,29,91165,1.1,NA,0.29,0.32,6.25,6.18,2.93,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-07,moderna,partially_vaccinated,0,29,90925,0,NA,0.43,0.47,0,6.05,3.89,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-08,moderna,partially_vaccinated,0,29,90369,0,NA,0.43,0.48,0,5.88,3.89,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-09,moderna,partially_vaccinated,0,29,89889,0,NA,0.29,0.32,0,5.73,1.85,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-10,moderna,partially_vaccinated,1,30,88617,1.13,NA,0.14,0.16,6.67,5.76,0.95,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-11,moderna,partially_vaccinated,0,30,88472,0,NA,0.14,0.16,0,5.68,0.95,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-12,moderna,partially_vaccinated,0,30,88523,0,NA,0.14,0.16,0,5.57,0.95,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-13,moderna,partially_vaccinated,0,30,87850,0,NA,0.29,0.33,0,5.48,2.14,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-14,moderna,partially_vaccinated,0,30,87505,0,NA,0.14,0.16,0,5.37,1.19,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-15,moderna,partially_vaccinated,0,30,87031,0,NA,0.14,0.16,0,5.25,1.19,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-16,moderna,partially_vaccinated,1,31,86695,1.15,NA,0.14,0.16,8.33,5.32,1.19,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-17,moderna,partially_vaccinated,0,31,86089,0,NA,0.14,0.16,0,5.23,1.19,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-18,moderna,partially_vaccinated,0,31,85910,0,NA,0.14,0.16,0,5.18,1.19,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-19,moderna,partially_vaccinated,0,31,85978,0,NA,0.14,0.16,0,5.11,1.19,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-20,moderna,partially_vaccinated,0,31,85454,0,NA,0,0,0,4.98,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-21,moderna,partially_vaccinated,0,31,84860,0,NA,0,0,0,4.92,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-22,moderna,partially_vaccinated,0,31,84520,0,NA,0,0,0,4.87,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-23,moderna,partially_vaccinated,0,31,84206,0,NA,0,0,0,4.79,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-24,moderna,partially_vaccinated,0,31,84139,0,NA,0,0,0,4.78,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-25,moderna,partially_vaccinated,0,31,84112,0,NA,0,0,0,4.69,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-26,moderna,partially_vaccinated,0,31,84096,0,NA,0,0,0,4.67,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-27,moderna,partially_vaccinated,0,31,83395,0,NA,0,0,0,4.6,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-28,moderna,partially_vaccinated,0,31,82885,0,NA,0,0,0,4.55,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-29,moderna,partially_vaccinated,0,31,82554,0,NA,0,0,0,4.51,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-30,moderna,partially_vaccinated,0,31,82203,0,NA,0,0,0,4.46,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2021-12-31,moderna,partially_vaccinated,0,31,82193,0,NA,0,0,0,4.4,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-01,moderna,partially_vaccinated,0,31,82186,0,NA,0,0,0,4.37,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-02,moderna,partially_vaccinated,0,31,82169,0,NA,0,0,0,4.35,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-03,moderna,partially_vaccinated,0,31,81075,0,NA,0,0,0,4.33,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-04,moderna,partially_vaccinated,0,31,79846,0,NA,0,0,0,4.31,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-05,moderna,partially_vaccinated,0,31,79198,0,NA,0,0,0,4.31,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-06,moderna,partially_vaccinated,0,31,78264,0,NA,0,0,0,4.28,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-07,moderna,partially_vaccinated,0,31,76938,0,NA,0,0,0,4.25,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-08,moderna,partially_vaccinated,0,31,76832,0,NA,0,0,0,4.22,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-09,moderna,partially_vaccinated,0,31,76828,0,NA,0,0,0,4.21,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-10,moderna,partially_vaccinated,0,31,76011,0,NA,0,0,0,4.16,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-11,moderna,partially_vaccinated,0,31,75218,0,NA,0,0,0,4.13,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-12,moderna,partially_vaccinated,0,31,74773,0,NA,0,0,0,4.1,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-13,moderna,partially_vaccinated,0,31,73885,0,NA,0,0,0,4.08,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-14,moderna,partially_vaccinated,0,31,72662,0,NA,0,0,0,4.07,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-15,moderna,partially_vaccinated,0,31,72480,0,NA,0,0,0,4.05,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-16,moderna,partially_vaccinated,0,31,72416,0,NA,0,0,0,4.03,0,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-17,moderna,partially_vaccinated,0,31,71746,0,NA,0.14,0.2,0,4.01,2.38,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-18,moderna,partially_vaccinated,0,31,71147,0,NA,0.14,0.2,0,3.98,2.38,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-19,moderna,partially_vaccinated,0,31,70794,0,NA,0.14,0.2,0,3.95,2.38,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-20,moderna,partially_vaccinated,1,32,70183,1.42,NA,0.14,0.2,16.67,4.05,2.38,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-21,moderna,partially_vaccinated,0,32,69792,0,NA,0.14,0.2,0,4.05,2.38,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
2022-01-22,moderna,partially_vaccinated,0,32,69812,0,NA,0.14,0.2,0,4.03,2.38,CHFL,COVID19Death,vaccine,intermediate,2022-05-03_06-06-15
