sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
male,all,TI,202136,2166,113,2053,184510,5.2,-2.5999999999999996,9.4,0.453,45.300000000000004,170830,1267.93,108007.96,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,166,97.18,8.3,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202136,973,47,926,30266,4.8,-0.2999999999999998,6.2,0.437,43.7,18768,5184.36,161263.85,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-14,-74.59,-1.4,-1.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202136,7330,747,6583,530344,10.2,-0.6000000000000014,8.9,0.485,48.5,400217,1831.51,132514.11,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,232,57.97,3.3,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202136,3942,357,3585,185201,9.1,0.5,11,0.493,49.3,172955,2279.21,107080.45,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,247,142.82,6.7,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202136,2387,137,2250,97943,5.7,-0.8999999999999995,5.6,0.51,51,65227,3659.53,150157.14,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,60,91.99,2.6,-1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202136,20898,2236,18662,903737,10.7,-0.10000000000000142,8,0.485,48.5,774299,2698.96,116716.8,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,2569,331.79,14,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202136,8259,796,7463,332873,9.6,-1.4000000000000004,9.1,0.507,50.7,345258,2392.12,96412.83,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-76,-22.02,-0.9,0.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202136,228,70,158,10231,30.7,4.300000000000001,8.5,0.525,52.5,7932,2874.43,128983.86,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-30,-378.22,-11.6,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202136,704,111,593,23570,15.8,2.200000000000001,10.4,0.524,52.400000000000006,27426,2566.91,85940.35,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-29,-105.74,-4,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202136,14699,998,13701,517014,6.8,-0.5,7.9,0.512,51.2,530832,2769.05,97396.92,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-557,-104.93,-3.7,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202136,5940,239,5701,189941,4,-0.7999999999999998,5.9,0.511,51.1,148202,4008.04,128163.59,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-327,-220.65,-5.2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202136,5164,196,4968,161318,3.8,0.3999999999999999,5.2,0.492,49.2,101114,5107.11,159540.72,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,18,17.8,0.3,-1.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202136,772,20,752,37229,2.6,-3.1999999999999997,5.1,0.557,55.7,19687,3921.37,189104.49,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,112,568.9,17,6.700000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202136,3748,344,3404,165530,9.2,-0.20000000000000107,11.4,0.502,50.2,162511,2306.31,101857.72,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,764,470.13,25.6,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202136,9019,463,8556,440820,5.1,-2.3000000000000007,9.2,0.533,53.300000000000004,261023,3455.25,168881.67,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,937,358.97,11.6,1.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202136,1044,143,901,21018,13.7,0.09999999999999964,10,0.533,53.300000000000004,20226,5161.67,103915.75,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,248,1226.14,31.2,0.30000000000000426,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202136,2043,204,1839,152126,10,-1.8000000000000007,5.5,0.531,53.1,99807,2046.95,152420.17,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-257,-257.5,-11.2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202136,668,89,579,36099,13.3,-1.799999999999999,12.7,0.531,53.1,37235,1794.01,96949.11,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,18,48.34,2.8,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202136,6295,666,5629,172129,10.6,-0.7000000000000011,10.7,0.512,51.2,208765,3015.35,82451.08,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,1357,650.01,27.5,1.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202136,2073,182,1891,102883,8.8,-0.7999999999999989,10.2,0.527,52.7,89710,2310.78,114683.98,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,87,96.98,4.4,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202136,1504,48,1456,21074,3.2,-0.5,7.8,0.529,52.900000000000006,21222,7086.99,99302.61,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,120,565.46,8.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202136,679,80,599,17721,11.8,2.200000000000001,9.9,0.541,54.1,18840,3604.03,94060.51,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,87,461.78,14.7,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202136,6231,890,5341,234687,14.3,-0.6999999999999993,11.8,0.54,54,256396,2430.23,91533.02,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,91,35.5,1.5,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202136,1100,105,995,39493,9.5,-3.3000000000000007,8.3,0.52,52,41945,2622.48,94154.25,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,136,324.23,14.1,3.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202136,6280,423,5857,154477,6.7,-0.5,7.7,0.495,49.5,138836,4523.32,111265.81,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-353,-254.26,-5.3,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202136,1897,249,1648,74087,13.1,1.9000000000000004,10.5,0.504,50.4,79048,2399.81,93724.07,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-75,-94.88,-3.8,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202136,3843,523,3320,130670,13.6,1.6999999999999993,9.6,0.52,52,140382,2737.53,93081.73,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-79,-56.28,-2,-2.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202136,2582,113,2469,205671,4.4,-2.5999999999999996,8.9,0.54,54,180156,1433.2,114162.73,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,177,98.25,7.4,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202136,1252,59,1193,33139,4.7,0.6000000000000005,5.7,0.563,56.3,18051,6935.9,183585.4,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,72,398.87,6.1,1.79999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202136,7768,800,6968,572137,10.3,-0.5,8.8,0.514,51.4,414545,1873.86,138015.66,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,400,96.49,5.4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202136,4047,366,3681,190887,9,0.5999999999999996,11.5,0.506,50.6,175548,2305.35,108737.78,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,169,96.27,4.4,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202136,2285,143,2142,93348,6.3,0,5.6,0.489,48.9,63567,3594.63,146849.78,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,140,220.24,6.5,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202136,22078,2262,19816,951761,10.2,-0.9000000000000004,7.7,0.512,51.2,779124,2833.7,122157.83,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,3050,391.47,16,0.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202136,7,0,7,250,0,0,4.8,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-1,NA,-12.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202136,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202136,0,0,NA,6,NA,NA,16.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202136,26,0,26,570,0,-21.4,7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,12,NA,85.7,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202136,9,0,9,196,0,0,1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,4,NA,80,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202136,129,3,126,1257,2.3,-1.1,2.5,0.012,1.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,100,NA,344.8,0.8999999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202136,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202136,0,0,NA,45,NA,NA,6.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202136,6,0,6,253,0,0,4.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,3,NA,100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202136,0,0,NA,12,NA,NA,8.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202136,1,0,1,43,0,-11.1,11.6,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-8,NA,-88.9,-0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202136,0,0,NA,6,NA,NA,16.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-2,NA,-100,-0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202136,31,0,31,108,0,0,3.7,0.003,0.3,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,20,NA,181.8,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202136,0,0,NA,159,NA,NA,0.6,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-6,NA,-100,-0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202136,0,0,NA,8,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-4,NA,-100,-0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202136,1,0,1,5,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-1,NA,-50,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202136,4,0,4,79,0,0,13.9,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202136,1,0,1,11,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202136,2,0,2,205,0,-25,4.4,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-2,NA,-50,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202136,7,0,7,51,0,0,5.9,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,3,NA,75,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202136,0,0,NA,67,NA,NA,1.5,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-2,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202136,33,0,33,401,0,0,0.2,0.007,0.7000000000000001,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-1,NA,-2.9,-0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202136,0,0,NA,5,NA,NA,20,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202136,2,0,2,1393,0,0,3.9,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202136,2,0,2,451,0,0,1.6,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,-18,NA,-90,-0.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202136,4,0,4,35,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202136,155,4,151,1111,2.6,-0.10000000000000009,3.2,0.004,0.4,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-36,81,NA,109.5,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202137,8624,490,8134,329690,5.7,-3.999999999999999,9.2,0.493,49.3,348814,2472.38,94517.42,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,593,170.01,7.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202137,226,33,193,9268,14.6,-10.200000000000001,10,0.48,48,8361,2703.03,110847.98,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,20,239.21,9.7,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202137,675,76,599,22000,11.3,-7.599999999999998,10.7,0.467,46.7,27883,2420.83,78901.12,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,35,125.52,5.5,-0.8999999999999915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202137,17938,787,17151,487873,4.4,-3.0999999999999996,8,0.489,48.9,512300,3501.46,95231.9,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,3944,769.86,28.2,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202137,7264,178,7086,176197,2.5,-1.9000000000000004,6.5,0.493,49.3,142767,5088.01,123415.78,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1600,1120.71,28.2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202137,5833,131,5702,152869,2.2,-1.0999999999999996,5.4,0.498,49.8,95621,6100.12,159869.69,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,622,650.48,11.9,0.19999999999999574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202137,707,18,689,27715,2.5,-1.7000000000000002,6.4,0.458,45.800000000000004,19368,3650.35,143096.86,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,93,480.17,15.1,1.500000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202137,4624,268,4356,160619,5.8,-4.1000000000000005,11.1,0.473,47.3,162985,2837.07,98548.33,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,900,552.2,24.2,-2.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202137,9344,323,9021,404105,3.5,-2.0999999999999996,9.2,0.473,47.3,245320,3808.9,164725.66,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1460,595.14,18.5,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202137,889,93,796,20628,10.5,-3.4000000000000004,9.7,0.453,45.300000000000004,20625,4310.3,100014.55,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-27,-130.91,-2.9,-1.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202137,2099,148,1951,172642,7.1,-5.800000000000001,5.1,0.457,45.7,100289,2092.95,172144.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,293,292.15,16.2,-1.1999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202137,489,44,445,30065,9,-5.699999999999999,13.2,0.466,46.6,36474,1340.68,82428.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-102,-279.65,-17.3,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202137,7362,483,6879,169816,6.6,-3.700000000000001,10.7,0.473,47.3,207582,3546.55,81806.71,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1401,674.91,23.5,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202137,1522,127,1395,93254,8.3,-2.1999999999999993,10.2,0.472,47.199999999999996,86184,1765.99,108203.38,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-336,-389.86,-18.1,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202137,1556,38,1518,22154,2.4,-1.1,7.2,0.461,46.1,22298,6978.2,99354.2,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,217,973.18,16.2,-0.9999999999999929,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202137,676,93,583,16612,13.8,-2.8999999999999986,10.8,0.447,44.7,19268,3508.41,86215.49,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,100,519,17.4,-1.1999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202137,5493,721,4772,215082,13.1,-3.5999999999999996,12.4,0.449,44.9,258108,2128.18,83330.23,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,191,74,3.6,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202137,936,58,878,39316,6.2,-3.2,8.5,0.475,47.5,41162,2273.94,95515.28,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-80,-194.36,-7.9,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202137,7631,196,7435,159929,2.6,-3.9999999999999996,7.4,0.49,49,138626,5504.74,115367.25,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1226,884.39,19.1,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202137,2084,254,1830,77767,12.2,-0.3000000000000007,10.3,0.486,48.6,83109,2507.55,93572.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,226,271.93,12.2,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202137,3709,414,3295,120063,11.2,-6.100000000000001,10.2,0.488,48.8,142527,2602.31,84238.78,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,159,111.55,4.5,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202137,2462,113,2349,186972,4.6,-0.6000000000000005,9.4,0.471,47.099999999999994,170830,1441.2,109449.16,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,296,173.27,13.7,1.79999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202137,1874,47,1827,32140,2.5,-2.3,5.9,0.461,46.1,18768,9985.08,171248.93,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,901,4800.72,92.6,2.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202137,8404,492,7912,538748,5.9,-4.299999999999999,8.8,0.483,48.3,400217,2099.86,134613.97,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1074,268.35,14.7,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202137,4515,254,4261,189716,5.6,-3.5,10.9,0.502,50.2,172955,2610.51,109690.96,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,573,331.3,14.5,0.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202137,2562,100,2462,100505,3.9,-1.8000000000000003,5.6,0.484,48.4,65227,3927.82,154084.96,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,175,268.29,7.3,-2.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202137,19251,1486,17765,922988,7.7,-2.999999999999999,8,0.484,48.4,774299,2486.25,119203.05,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,-1647,-212.71,-7.9,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202137,8858,461,8397,341731,5.2,-4.3999999999999995,9,0.506,50.6,345258,2565.62,98978.45,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,599,173.5,7.3,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202137,245,44,201,10476,18,-12.7,8.7,0.52,52,7932,3088.75,132072.62,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,17,214.32,7.5,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202137,770,80,690,24340,10.4,-5.4,10.4,0.533,53.300000000000004,27426,2807.55,88747.9,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,66,240.64,9.4,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202137,18684,792,17892,535698,4.2,-2.5999999999999996,7.8,0.51,51,530832,3519.76,100916.67,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,3985,750.71,27.1,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202137,7426,162,7264,197367,2.2,-1.7999999999999998,5.7,0.504,50.4,148202,5010.73,133174.32,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-37,1486,1002.69,25,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
